Time Delays,Line Strength T1,Phase T1,Line Width T1,Line Strength T2,Phase T2,Line Width T2,Line Strength T3,Phase T3,Line Width T3,Background,Line Strength T1 Error,Phase T1 Error,Line Width T1 Error,Line Strength T2 Error,Phase T2 Error,Line Width T2 Error,Line Strength T3 Error,Phase T3 Error,Line Width T3 Error
-7.2425000000000015,0.006352017013085963,-2.3655445770149255,0.1829999999999999,0.004101556646485005,-1.4200686955899804,0.18299999999999997,0.0008912255565657696,1.2877834855897168,0.18299999999999997,0.0005390507166425061,0.0006284638701600047,0.08018437315702746,0.02915707772829264,0.000365124683609795,0.0714428017742413,0.026935031450794022,0.00020200016586067446,0.17880185930053913,0.06465081659674601
-7.157000000000002,0.0024227797504079327,-2.0572594095993186,0.18299999999975686,0.0016501360920443203,-0.24931318557987925,0.18299999999999997,0.0010533621455276168,-2.954191571458491,0.18299999999999997,-8.538261250038704e-05,0.0003816865195172246,0.12439121048446751,0.04641693918574532,0.000221758380375274,0.10697832299019047,0.040166141462256166,0.00012251120887996235,0.09068605510679746,0.033736210809004824
-7.071500000000002,0.003034854693549308,-1.7082794841388578,0.18299999999999997,0.001242537681434013,-0.9630223994959388,0.18299999999999997,0.0004437255416666467,-1.1706973780335348,0.18299999999999997,-0.0002450320732987508,0.00042956432238559853,0.1150422025428857,0.04160041278995932,0.00024955181796274955,0.16193223769584067,0.060487913217938664,0.00013808974097100679,0.24514088102414835,0.08877167670619285
-6.986000000000001,0.002655289387402395,0.5149943773319617,0.18299999999988065,0.002756002792262146,1.5707963267948963,0.18299999999999997,0.0014762271318038262,-0.45537144496034254,0.18299999999999997,-0.0005807984450687883,0.0005109889455140794,0.15453770029546932,0.05717813192667141,0.000296726907464454,0.0875711963231817,0.03239331861118278,0.00016423675953549085,0.08696410057532461,0.032078400018017345
-6.900500000000001,0.0017533875502953292,-1.8939419008404703,0.18299999999999988,0.0013128028086926357,-0.44595417709306095,0.18299999999999997,0.000999469085774803,1.5707963267948963,0.18299999999999997,-0.00011808555744040656,0.0004836426305876624,0.21854200766788642,0.08159404531044448,0.00028094075462382884,0.16897423894240535,0.06505576031300102,0.00015525895849223664,0.12326341093197,0.044355620095523386
-6.815000000000001,0.003301146606069566,0.02689319324172055,0.18299999999999314,0.0006880461598479812,-0.14919266093095263,0.18299999999999997,0.0008100958460102527,1.5707963267948963,0.18299999999999997,-0.001603012942646344,0.00048115989460773044,0.11828753002571349,0.041908511078570354,0.00027935159799028907,0.33529864230483225,0.11892981678500925,0.0001543941580081817,0.15173025361286574,0.054449454714998284
-6.729500000000002,0.006477958947020696,-0.9022787086410611,0.18299999999997354,0.00163497362245995,-0.01836206130270888,0.18299999999999997,0.0012497910061138593,0.24831774477117527,0.18299999999999997,-0.0006272611148976237,0.0005266160052166247,0.064832094690838,0.02417360842759807,0.0003057649913907305,0.15230240447177784,0.05585598770168455,0.00016929392783109304,0.1057693382564007,0.039142535379972275
-6.644000000000002,0.006198114186610396,-1.083352947369168,0.18299999999995314,0.0026565393489415725,-1.0191956871703771,0.18299999999999997,0.0005831772198331653,0.22930617782416562,0.18299999999999997,-0.0008191737252120196,0.00059620273534222,0.07813195501242148,0.02788902227057148,0.0003461037822733446,0.1072725770218272,0.038197887122811906,0.00019143751883988526,0.25687070359963554,0.0947095836092751
-6.558500000000002,0.0024004717141970413,-0.8641278005938358,0.18299999999999997,0.0012884323610511434,-3.376231386964289,0.18299999999999997,0.0007181123252387099,0.002578650674643633,0.18299999999999997,-0.0005174822350940885,0.00041544157140012444,0.13940562238088466,0.0510183825942044,0.0002412275761462601,0.15327135240981912,0.055663882283772996,0.00013357043345714074,0.14498129437671575,0.05380106655211542
-6.473000000000001,0.006346915618108323,-0.9662573653459505,0.1829999999999874,0.0019144073390402413,-0.28645430859593923,0.18299999999999997,0.0007346494295834411,0.457690243765891,0.18299999999999997,-0.000722278226709377,0.0004802858764207717,0.06069369535095973,0.02235751363018958,0.00027881614425222993,0.11940595766366677,0.043245989714991516,0.00015437302227388848,0.16511706062141818,0.060420586253995726
-6.387500000000001,0.007244389292519509,-0.5400933873630464,0.18299999999999997,0.0021045301199472213,-0.17754259689185867,0.18299999999999997,0.0012328098725667925,0.5367691651382169,0.18299999999999997,-0.00043910928482006133,0.0006548147250682937,0.07315099389479747,0.02638206665173663,0.0003801170493921461,0.14958027417935746,0.053025259122170446,0.00021041579864404154,0.13456151840571048,0.048983200667942726
-6.302000000000001,0.002971800537222072,-2.857090534677761,0.18299999999999997,0.002775506832539222,-1.3354884198977075,0.18299999999999997,0.0010650476334456017,-3.4931437759413404,0.18299999999999997,0.0005372516096834369,0.0004522587381084239,0.12027174450487822,0.045411915663963104,0.0002626990076397375,0.07570287057683009,0.028604163439962842,0.00014519880663079864,0.10655124935091752,0.03938446304710369
-6.216500000000002,0.005737833154426849,-1.8180161330979563,0.18299999999989008,0.0022600015128226856,-0.8928238437199469,0.18299999999999997,0.002189875847841973,0.4032925031304907,0.18299999999999997,0.000593111695696461,0.0006470059345159803,0.09045519470851711,0.033346297462133904,0.00037569940975547267,0.1341027474079404,0.050021954432418525,0.00020795775293205014,0.07422131152329296,0.02741929779137743
-6.131000000000002,0.0014482273704449354,-2.2760828846187926,0.18299999999999988,0.002898421187697743,-0.9514954911275966,0.18299999999999997,0.001190429192066025,1.051373919983524,0.18299999999999997,-0.0001040644890188165,0.00040699990042147833,0.22397860679686993,0.08311697124569557,0.00023645069661289812,0.0644010649882353,0.02487375223474901,0.00013070462487276265,0.08668187088573638,0.03146550911601444
-6.0455000000000005,0.007826703537874513,-2.134342034325474,0.18299999999999683,0.0032366454879367156,-0.6776258841483327,0.18299999999999997,0.0006830860959259911,-0.8870429559757765,0.18299999999999997,-0.00045616181791183766,0.00048344549357847073,0.0492022367730708,0.01830912739880325,0.00028102661139999,0.06851343605578714,0.026502150603634193,0.0001552816091625123,0.17828740366639353,0.06544280113981127
-5.960000000000001,0.00019897008709081947,1.5707963267948963,0.061000000000000006,0.00030725669489603996,-0.5482843179394259,0.18299999999999997,0.0016022027107756567,1.2538378687519054,0.18299999999999997,-0.0006199135873648496,0.0006048850831537597,2.2530327350615913,0.27334725108131336,0.0002040182106470144,0.5160090096980559,0.19301615300602462,0.00011306776503494529,0.05548654786201238,0.020120753897406154
-5.874500000000001,0.002208261137208979,-1.804451395134402,0.1829999999999977,0.0020305252853215854,0.2995656420611142,0.18299999999999997,0.0009791116051071243,-1.384260113654295,0.18299999999999997,-0.00034023973803557796,0.00034390357535449154,0.12375700262572488,0.04534429252016331,0.0001996436836722498,0.0793942267273142,0.02895930498550947,0.0001102613539115054,0.08981340033438442,0.03201793416687233
-5.7890000000000015,0.004155716205041809,-0.30421637117858435,0.18299999999999997,0.002264112593634869,0.5155521953054154,0.18299999999999997,0.0005202111384076081,-1.3972555239850422,0.18299999999999997,-0.0003188902296921938,0.00039116429153393057,0.07519615145116275,0.0279841725506252,0.00022698003290947023,0.08293464211002623,0.029758449576771196,0.00012567582322034539,0.19216320306298265,0.06873378140648685
-5.703500000000002,0.0029079990197629054,-1.7548887318080741,0.18299999999999997,0.000788915902059224,-0.913994489101718,0.18299999999999997,0.0011826537820254456,0.3453754512543618,0.18299999999999997,-0.0007249884177279637,0.0003709456710378545,0.10260781198039119,0.03766177433713234,0.0002153900388980018,0.2210636508086156,0.08194406729441105,0.00011923688851442142,0.07874152087153662,0.029119224317635934
-5.618000000000002,0.0008328736369844863,-1.036812021942273,0.18299999999997382,0.0012063491935078178,1.5707963267948963,0.18299999999999997,0.002304995386809514,-1.5225847959459777,0.18299999999999997,-0.001095295950632882,0.0005391319236376699,0.5186043657117816,0.18881343769588352,0.00031307898828574014,0.21062109183756536,0.07588363791593705,0.0001728332021845711,0.059224654805783025,0.021354230913468195
-5.532500000000001,0.0034172109019683784,-1.4558359085605537,0.18299999999999997,0.0012301471284748102,-0.15819123847933458,0.18299999999999997,0.0002587701813597229,-1.0580621455980106,0.18299999999999997,-0.0004023323926324407,0.00032937793578479097,0.07623304514054166,0.028682199665954998,0.00019128861073858225,0.12364145626207229,0.047198167979010656,0.00010578501561293364,0.32183020286853536,0.11744916847001452
-5.447000000000001,0.002155163591830367,-1.8897479982999181,0.18299999999999997,0.00033146369281712425,1.570796326794896,0.18299999999997152,0.0011802711173768687,-1.362809403370991,0.18299999999999997,-0.000650337923207743,0.00030276103873793525,0.11561450415413192,0.040664003476113146,0.00017581552964810577,0.43675813299654537,0.15585546064795264,9.728530983260516e-05,0.06529472654994596,0.023340891680323
-5.361500000000001,0.002986642258170782,-1.0572258895257276,0.1829999999990314,0.0011262817511133445,-0.5558007145513553,0.18299999999999997,8.047970036862942e-05,-0.07420257746393386,0.1829999999999954,-0.00039519491908199565,0.0004192756584645559,0.11366272765261885,0.041175717773882396,0.0002434592842749348,0.17723748596470898,0.06407645073214159,0.0001347807067392934,1.3077540538596713,0.48318038869986296
-5.276000000000002,0.0027145429800206292,-2.132476140005911,0.18299999999999994,0.0023782172555185605,-0.7658757326013338,0.18299999999999997,0.0014419608154943927,-0.5777916255767728,0.18299999999999997,-0.00023412746461199007,0.0004920446211446435,0.14452870878450125,0.053831918468093355,0.00028599160873088084,0.09547813552216068,0.03658086470449348,0.00015809747582006336,0.08564965213067217,0.03164350069761719
-5.190500000000002,0.002339230032684806,-1.9311541980134113,0.182999999999766,0.0008430570718458236,-3.0909780814227212,0.18299999999999997,0.0017037345707714533,0.1948971812071953,0.18299999999999997,-0.00037328777711724277,0.00043960469499269676,0.14864989711692086,0.055126151549582884,0.00025538903733247724,0.24214416916394907,0.08987702989072704,0.00014106795316840972,0.06435222652594992,0.024080772414258062
-5.105,0.001570783173124965,-2.7215314320148396,0.18299999999801683,0.000826833913838777,-0.9089028321557721,0.18299999999999997,0.0015526274460387773,-0.44075141603275947,0.18299999999999997,-0.0007087692517993818,0.0004918078962860464,0.24752090489948253,0.09272047288387417,0.0002858265049268689,0.2745199866577176,0.1042693361023653,0.00015782704719369815,0.0793635288888009,0.029422104089319164
-5.019500000000001,0.0013390180306718288,-1.247599721261918,0.18299999999668312,0.0011253793312493133,-2.1730159351002065,0.18299999999999997,0.0009815392387137114,-0.6525037891534865,0.18299999999999997,-1.802896878351624e-05,0.0006672697335599504,0.39538034378621567,0.14591918240258167,0.0003872878534383746,0.2791987271414134,0.10102829774118723,0.00021391389414728555,0.17133837758470072,0.06264560948281299
-4.934000000000001,0.0011996979124944856,1.5707963267948963,0.18299999999999994,0.0029784399029613167,-3.0462410048198234,0.18299999999999997,0.0018682564744176493,0.910389252211659,0.18299999999999997,-0.00029769748044320283,0.00044467827575356923,0.2903686184064682,0.11002106069588659,0.00025816659383678855,0.0694272762002467,0.025779590234747834,0.00014267637423676202,0.060467761886383004,0.021827247737239857
-4.848500000000001,0.004262580825208972,-2.0946457709629285,0.18299999999999997,0.0005187859549185708,1.4076769607649047,0.13465163034259955,0.0012584622416411237,0.527978727822899,0.18299999999999997,0.00021173795905532705,0.00047696047942265274,0.09001651898921544,0.032037946989071135,0.0003223840613273226,0.49059237686284873,0.13027115030901654,0.00015333596555151905,0.09412121748533965,0.035204623231746376
-4.763000000000002,0.000644983555230944,0.11187799429312903,0.06100000000000588,0.00042792986323970255,1.5707963267948963,0.18299999999801692,0.0010893293025762952,-0.8775809706752525,0.18299999999999997,-0.0007555463351756413,0.000557746658835086,0.6283876263995003,0.0788082677521293,0.0001850891008392077,0.34175708351252654,0.12432673589128906,0.00010259839420818082,0.07408843057715793,0.02672672144353217
-4.677500000000002,0.0020465214250005984,1.4596557881954813,0.18299999999999916,0.0015946200812824744,-3.2645574856197657,0.18299999999999997,0.0011676620168208222,-0.6250172703915166,0.18299999999999997,-0.0007976758402215432,0.0004707720784728318,0.18184279427750602,0.06821347044463791,0.0002735318191892141,0.13577167876479798,0.05200101557742921,0.00015116971010168862,0.10095461005049645,0.037533728707387214
