Time Delays,Line Strength T1,Phase T1,Line Width T1,Background,Line Strength T1 Error,Phase T1 Error,Line Width T1 Error
-5.75,0.00037800092460409763,-1.897398925767406,0.24399999999999997,0.03878219831475685,3.9002002853252475e-06,0.008258599047846878,0.0038082674793734066
-5.5,0.0003897638349958298,1.4471176651678184,0.061000000000000006,0.03881188639871957,1.1723300004873557e-05,0.021956631575262446,0.0026306248314278036
-5.25,0.0014536937608926274,-1.5026534430506564,0.07712936181153901,0.03870258180077308,8.868683795028123e-06,0.004492628533358085,0.0006770590763967885
-5.0,0.0012015223243976416,1.2120680680186529,0.06100000000000056,0.038439747888309,1.2151915294488782e-05,0.007368425540556875,0.0008863490052982706
-4.75,0.001175522219061003,-2.3656320972333127,0.08554888029854635,0.03862083722320567,5.958297998270785e-06,0.003700707624226126,0.0006335536168159439
-4.5,0.0011134902102190225,-0.18361448779090345,0.06599594191329577,0.03852646307338894,1.021833512282167e-05,0.0065865796518584235,0.0008865679864088791
-4.25,0.0012377881097355157,2.928144869887391,0.061000000000000006,0.03865407630076378,1.3930626779573276e-05,0.008070393025652435,0.0010020854545449733
-4.0,0.0022883194969557756,-1.3036829510633168,0.07788850633269272,0.03769275456807884,1.326777569532846e-05,0.004265171126963435,0.0006509118942797558
-3.75,0.0017868670228780223,0.7879600649060307,0.06100000000002606,0.03727222388094862,2.55672983487093e-05,0.010352002167240778,0.0012628730514136575
-3.5,0.0011118890279627194,-2.563436552013214,0.07357614318075881,0.037754546996604285,1.4463689808663966e-05,0.009412051741037718,0.001398072725613558
-3.25,0.001162003169674365,-0.5662042024827438,0.10674434559241489,0.038079109573846526,5.1610231234443056e-06,0.0032475164583882724,0.0007032458419783535
-3.0,0.0032313645359311432,1.3732260370263942,0.07092740389235692,0.038318779847233385,1.535851958378221e-05,0.003486061530970815,0.00048472017570373596
-2.75,0.008672682139541383,-2.8632435699177874,0.1081376717176101,0.03909786895436363,2.7096783375336082e-05,0.002267755570298092,0.000505192645266749
-2.5,0.014893561990074116,-1.569549613572757,0.11890441487906232,0.038445124166653924,1.9118045380087087e-05,0.0009666754080862492,0.0002217951264858192
-2.25,0.015080213641278283,-0.5854486053849043,0.12014774214114429,0.03707180106106385,1.9926646815849554e-05,0.0009710665241019726,0.00023679112613062876
-2.0,0.011072819881317975,-0.16601961890478195,0.11669749570104876,0.03743353086129464,1.765986439808632e-05,0.0011579284430894747,0.00028006098200564905
-1.75,0.0036824142311736685,0.1843555289044032,0.09767233785344404,0.03839503632353171,1.3477557104032363e-05,0.0026460302026421194,0.0005322722939189565
-1.5,0.020345001137107976,-1.9083335218572544,0.14729260716279957,0.04039711506736582,2.722405985242089e-05,0.0010184937792324167,0.00028984782820886095
-1.25,0.04830478107048294,-1.1613676886053697,0.1310073534765228,0.03888044053713431,3.0370644324063995e-05,0.00047382115585519824,0.00012080119894097251
-1.0,0.06296326736541144,-0.5483820029303608,0.12383369841666117,0.035898353871309144,4.8899758095316794e-05,0.0005706662269853683,0.00014387531159336202
-0.75,0.0566392279303933,-0.23499845264824,0.12258501421177455,0.03583208479473785,4.658904960614678e-05,0.0005987086086619177,0.00015205477900183647
-0.5,0.04256764461925288,-0.2781431355592132,0.12431338487011724,0.03770506187186111,1.9865851620570068e-05,0.0003401408391403836,8.749344983486052e-05
-0.25,0.053088121017030476,-0.8866419595494367,0.12697200452305688,0.039750404031084326,2.351377468233937e-05,0.0003301265048703204,8.315823486099366e-05
-0.0,0.09910165365818749,-0.7169324035849098,0.1265261976692276,0.03714774718595748,4.293211605632031e-05,0.0003206938455986535,8.157870425650673e-05
0.25,0.1255222356125924,-0.3508489203514052,0.12575982474404757,0.03338033460650248,6.20355741115741e-05,0.00036101004647124107,9.364218537965376e-05
0.5,0.12049856841603918,-0.14271948673576476,0.12551817086771677,0.0332581219645935,6.089902578406567e-05,0.0003675594213868093,9.594501521681219e-05
0.75,0.10811436274816551,-0.14477580653209746,0.12606957177130668,0.034620347049310905,4.0497235670405095e-05,0.0002724627933743327,7.144325774260841e-05
1.0,0.10807907927821726,-0.33969656529545966,0.12467031179014769,0.03576587320158518,3.777585746643315e-05,0.0002551601790954122,6.563327555638435e-05
1.25,0.1431934731342784,-0.36078895147375173,0.12514160758171228,0.033069468534178234,4.800558880994736e-05,0.0002449162777525051,6.317230433603094e-05
1.5,0.16580921912201274,-0.1581194758577227,0.12647400081759147,0.031062976969915577,5.35273992858002e-05,0.00023488278051685057,6.177362580206758e-05
1.75,0.15913363196003216,-0.036582713121327916,0.12701361709480308,0.031892416759628214,5.314575805446068e-05,0.00024275788518588915,6.426069897124208e-05
2.0,0.15432595420744055,-0.03638772318852154,0.12729224986624033,0.032097359464030306,4.9852121354895164e-05,0.00023482143551213546,6.230214411195973e-05
2.25,0.1523735087767759,-0.07256795943167275,0.1261014826223986,0.03187257100115252,5.462667311669432e-05,0.0002605883584509714,6.844026269556346e-05
2.5,0.16560966609387576,-0.08251725251192153,0.12648690959659745,0.030429955213823565,6.507935170899195e-05,0.0002856836899305003,7.526007895299331e-05
2.75,0.17085911520598707,0.007999214878746969,0.12747747218035893,0.03048211232084906,5.92545662216241e-05,0.00025209485815710523,6.69950784364834e-05
3.0,0.16315181461537098,0.036832337081191914,0.12745828417607735,0.031797369950522014,5.624916104830074e-05,0.0002506248413507121,6.658727813108105e-05
3.25,0.16350094344226482,0.029027375647805456,0.12760241483340107,0.031981133444851165,6.088101445958886e-05,0.00027068633086650104,7.200513427102541e-05
3.5,0.16630343318302787,0.0373495458336556,0.1276652005040434,0.03092791488214453,6.162092682134207e-05,0.0002693688869263612,7.16882733746454e-05
3.75,0.16854033826453513,0.04911742689262447,0.1261391670173723,0.030364300556002068,6.096307250229454e-05,0.0002628789321122408,6.908341986338355e-05
4.0,0.1697797377705885,0.05798030581543308,0.12684121679441188,0.030677435027559475,6.615698888517293e-05,0.00028324816106556084,7.486255864749478e-05
4.25,0.16682544413279835,0.07643927370798591,0.1275135540686355,0.03221969347676908,6.058423377357957e-05,0.00026404924501586115,7.015960965843955e-05
4.5,0.1659328143711577,0.06953473749153069,0.12685167406069392,0.032149320110562284,6.0926689355168305e-05,0.00026691968348945016,7.054440620988404e-05
4.75,0.16927950147341123,0.06769950656360886,0.1276788756217284,0.03130110325384759,6.543194961435811e-05,0.0002810383323947258,7.478255518593035e-05
5.0,0.16971312728100466,0.07755033779592237,0.12707371825002697,0.0309197040332725,5.915542195355136e-05,0.0002534122369313475,6.709017514890515e-05
5.25,0.17197931911624695,0.06196125083884935,0.12670915445191985,0.03135267605892935,6.556397098871328e-05,0.00027711646871517783,7.315955658334207e-05
5.5,0.16989436340005526,0.07237417115092727,0.1268421960346172,0.03220172936643839,6.436527135426733e-05,0.0002754130170057908,7.278101270604994e-05
5.75,0.16959495114104658,0.07010359523363587,0.12700925789303266,0.03215872858745104,6.286897114817937e-05,0.0002694916641739942,7.131594373113814e-05
