Time Delays,Line Strength T1,Phase T1,Line Width T1,Background,Line Strength T1 Error,Phase T1 Error,Line Width T1 Error
-5.183708272859215,0.0024309716529806093,-0.054928060119961326,0.061000000000000006,0.03843704911853489,2.647172645659735e-05,0.007750493418335755,0.0009546231101518917
-5.101427189163037,0.0021600965579459254,0.6912062996417747,0.06100000000000005,0.03839191445549317,2.7429726832307632e-05,0.009073212157977358,0.0011089304942253557
-5.019146105466859,0.001826856242979347,1.757291530776942,0.061000000000000006,0.03845296254575889,2.4289991788161404e-05,0.009550563226793568,0.001154976823689633
-4.936865021770681,0.002361059052216648,2.6221078252761756,0.06135881831439362,0.03852166608588476,2.0116375884125077e-05,0.006078896154298185,0.0007496184020813832
-4.854583938074503,0.001978025479322262,-3.0342895378299324,0.08489652500550733,0.038556479474207796,1.5277571388344062e-05,0.005512116426616593,0.0009482727697773609
-4.772302854378325,0.001331339534623436,-2.270464099140298,0.13305478199505932,0.03854007834627543,1.1593099639822584e-05,0.006323932747283528,0.0016770878759536938
-4.690021770682147,0.001221354703550128,-1.6911159472820914,0.13250977887276538,0.03851121895689712,1.1238765215246099e-05,0.006735924134833983,0.0017503842488944474
-4.607740686985969,0.0006980266467504296,-1.4136749103867292,0.24399999999999886,0.038532944239915656,7.931252595978443e-06,0.008564343056188091,0.004035305554114589
-4.525459603289791,0.00045177642201277263,-1.329416891089938,0.24399999999999897,0.03858685167422657,8.171307871344853e-06,0.013618225214636886,0.006431191423766762
-4.443178519593613,0.00027883116902173904,1.2487632462802407,0.0610000000012467,0.03863773516563914,1.9720278342283413e-05,0.050769898288645386,0.0061474327512063285
-4.360897435897435,0.0002507823859009357,3.1414188789187154,0.06545336063282105,0.038607397214168906,2.248918261315565e-05,0.06385543083593334,0.008445721988535998
-4.278616352201257,0.0006433144414860004,-1.868762235815903,0.24399999999975397,0.03847051738538704,1.3334117694038543e-05,0.015586642951854999,0.007378467327628841
-4.196335268505079,0.0009532273175737209,-2.078245825412589,0.2439999999999996,0.03828979840304447,1.6682762390803453e-05,0.013090385049606886,0.006265083769619507
-4.114054184808901,0.001371621480467215,-2.167708080359372,0.24399999999999997,0.038090794985482526,2.003697797486191e-05,0.010894675567304526,0.0052451158205771
-4.031773101112723,0.0019072730502512514,-2.0995172748203843,0.24399999999999938,0.037869012016821614,2.235078754330353e-05,0.008759362748491423,0.004197912068950391
-3.949492017416545,0.0024666551262282265,-1.9877089715237843,0.24399999999999997,0.0376659717946541,2.5186632073053723e-05,0.007657215326349262,0.0036453995780224213
-3.8672109337203673,0.002882926551386904,-1.896322942383837,0.2439999999999857,0.03752360413284417,2.6845963153622922e-05,0.006998568399480719,0.003316885880284037
-3.7849298500241892,0.0031541539018607513,-1.7801488926976086,0.24399999999999997,0.03740061313937365,2.6010341223602088e-05,0.006210638077077134,0.0029308528555428764
-3.702648766328011,0.0032564297793886824,-1.588791286703427,0.24399999999999997,0.03725792153319106,2.3969647149367677e-05,0.0055522372392878515,0.0026118792764420573
-3.620367682631833,0.0031625104304937547,-1.2972747568599183,0.24399999999999997,0.03712790904046516,2.0485227060742192e-05,0.004874494127669707,0.002304537586649663
-3.538086598935655,0.00294928632151584,-0.9166153816347241,0.24399999999999997,0.03707242338055965,1.5892085445086583e-05,0.004012497017297831,0.0019383921421882184
-3.455805515239477,0.0026379094190894952,-0.5428926163477885,0.2439999999999999,0.037193426974890406,1.2248083043870966e-05,0.00340942417369521,0.001693625488566003
-3.373524431543299,0.0022421804902140186,-0.2455643889786429,0.243999999999988,0.03750113332646417,1.0505548399242387e-05,0.00341080130353905,0.0017230670910462298
-3.291243347847121,0.002040570017624342,0.01594920335307246,0.24399999999998315,0.03784103201247002,9.869210378742955e-06,0.0035114925173867083,0.0017828468637096752
-3.208962264150943,0.0025499530141812497,0.3269098645430039,0.16635336950401372,0.03820124831340175,1.2054780409039509e-05,0.0034128003915123786,0.0011597230951089093
-3.126681180454765,0.0032655069072724968,0.8150705453512791,0.10767944058922763,0.03855666416649357,2.0359210315195444e-05,0.004500316736835813,0.0009682802009501139
-3.044400096758587,0.004410123377684308,1.7156131190253598,0.07670434585292198,0.03892927869792572,3.758921641166471e-05,0.00614823484950475,0.0009325548863142199
-2.962119013062409,0.006448388105788624,2.652325577302265,0.10829481889866312,0.039477511567548765,4.783108365979393e-05,0.005327098394966443,0.001164764265462948
-2.879837929366231,0.00936902023290757,3.1415926535897927,0.1667308318839883,0.040361523388742986,5.206868830472592e-05,0.004001002225387606,0.0013703133484715743
-2.797556845670053,0.01291929480392219,-2.441265113095801,0.24399999999999858,0.041183865867682586,4.760186884956301e-05,0.002720163663530823,0.00133652198742995
-2.7152757619738748,0.018177095367440183,-2.1238174461305452,0.24399999999991442,0.04139460892739337,5.167824739442967e-05,0.0021234235783326085,0.0010192631623057275
-2.6329946782776967,0.023398611330514164,-1.8513687852139729,0.24399999999999997,0.04119929681842543,5.6115389984495286e-05,0.0018040552535093489,0.0008534213115572188
