Time Delays,Line Strength T1,Phase T1,Line Width T1,Background,Line Strength T1 Error,Phase T1 Error,Line Width T1 Error
-5.9375,0.0010114246756360618,-1.8333955989405095,0.13419999999999935,0.039168406719867085,0.00020386210506184683,0.14544917875104815,0.03862265436878707
-5.875,0.0010420939399519308,-1.9054873699538417,0.13419999999999985,0.03913576080883443,0.0002048866432281386,0.1418072725248598,0.037693434758216016
-5.8125,0.0011689397405684702,-1.972717629898875,0.13419999999982413,0.039109643599815065,0.00020587908429307812,0.12696104734975364,0.03378499468558074
-5.75,0.0013694847999287617,-1.9439746670342752,0.13419999999940718,0.039081208040498756,0.00020732091849608007,0.1091550597693855,0.029032240781233447
-5.6875,0.001534688018213715,-1.812838900873755,0.13419999999999999,0.03904875318738978,0.00021060081755908496,0.09903790448109108,0.02629209337930335
-5.625,0.001555194298450649,-1.6229381372656457,0.13419999999999999,0.039020723984482884,0.00021477984757023712,0.09973924244661365,0.02644208936267787
-5.5625,0.0013768775977835615,-1.4266515610715607,0.13419999999987284,0.039008541166956706,0.00021596240936274034,0.1132541952817075,0.030037430702595163
-5.5,0.00102549742970749,-1.3064762248722825,0.1341999999997125,0.03902448853021514,0.00021229621049952436,0.14939401941350572,0.03966819536698013
-5.4375,0.0006501213437029793,-1.4818358207046882,0.134199999999996,0.0390676551864214,0.0002066798525908265,0.22958304231299645,0.06087177649392225
-5.375,0.0006160090548475741,-2.095364056109909,0.1341999999999982,0.039121236615584434,0.00020067704672462476,0.23455065225650407,0.06256699030736103
-5.3125,0.0009136791222298841,-2.294514352471988,0.13419999999999863,0.03916631859175589,0.00019350932723586492,0.15213214899628494,0.04077214433573933
-5.25,0.001176054511376293,-2.173594778292746,0.13419999999999999,0.03919144407687415,0.00018915941318136244,0.11570352116607657,0.030918526499057127
-5.1875,0.0012860012145757662,-1.9617068052502684,0.1341999999994247,0.03919819909617352,0.00019150079502363966,0.10735481981619434,0.02856211749440081
-5.125,0.0012322912609800346,-1.7466451296860386,0.13419999999999757,0.03919589104773723,0.00019419081364386982,0.1137681672745842,0.03018246248298337
-5.0625,0.0010512610170347783,-1.6042343464579103,0.13419999999999876,0.039192858195903804,0.00019142083164523372,0.1315058355784858,0.03486234417615602
-5.0,0.0008489603873764899,-1.6511933645323162,0.13419999999995752,0.03919211324935324,0.00018904403243100854,0.16080958670016382,0.042636647976887536
-4.9375,0.0008262006514589136,-1.9095829356892164,0.13419999999987595,0.03918705598393852,0.0001929119921365269,0.16840375439053604,0.04476581438343608
-4.875,0.0010479409113028277,-2.0582558298876754,0.1341999999999994,0.03916728687417914,0.0001988921707996926,0.1367022971057246,0.03643717846514284
-4.8125,0.0013352292253729558,-2.0028415859707716,0.13419999999968324,0.03912674464533009,0.0002060814269325053,0.11122797187754538,0.029614731413121962
-4.75,0.0015417815600734786,-1.8496321589562719,0.13419999999999999,0.039065851849307,0.00021735159367702232,0.10171934132413724,0.027016217890335238
-4.6875,0.0015957135510167825,-1.6661583551703119,0.13419999999999999,0.038995437993255264,0.0002258555576427873,0.10221105218866594,0.027101774210876728
-4.625,0.0014725034835626266,-1.4929471445643312,0.13419999999999999,0.038932819590881525,0.00022339651596563954,0.10956336480002785,0.029048424432867335
-4.5625,0.001197120748780628,-1.3734999089863404,0.13419999999999999,0.03889094204746534,0.00021458686785064842,0.12940327683716005,0.03433524368818884
-4.5,0.0008517184116185155,-1.392034118307356,0.13419999999994828,0.038877892367005,0.00020710064242405644,0.17554989051375192,0.04657190194169915
-4.4375,0.0005904086036663872,-1.713253540248954,0.13419999999954246,0.03889623038209603,0.00019901125459482013,0.24338102379836676,0.06455166137729652
-4.375,0.0005892257636115358,-2.234348755339532,0.13419999999999999,0.03893649055748521,0.00018955124822125382,0.23124806758011207,0.061883992502038486
-4.3125,0.0007616936078338149,-2.482691476806048,0.13419999999999999,0.038987539996911715,0.00018491962770786135,0.1739788602184368,0.04684647823612346
-4.25,0.0009508620338932468,-2.5012151356818095,0.13419999999928847,0.039045215138271125,0.00018273983601862622,0.13769289366320542,0.037092622758730875
-4.1875,0.0011018144434493619,-2.3935804497566053,0.13419999999999999,0.039100167998746556,0.00017293592518069045,0.11260332637361267,0.03025320196502746
-4.125,0.0011920462527852803,-2.202442116988895,0.13419999999999993,0.03913890225632936,0.0001583708320613942,0.0955391174942059,0.02554750281088647
-4.0625,0.0012191073075142702,-1.9621006536979406,0.13419999999999999,0.03915575891736231,0.0001545476332353448,0.091392654079819,0.024315495756724568
-4.0,0.0011932020677524404,-1.7137718709999836,0.13419999999990612,0.039152049767610185,0.0001669566409265362,0.10103007476764925,0.026796184669663617
-3.9375,0.0011198320925472384,-1.506364516973272,0.13419999999999999,0.039128498248892814,0.00019253635654245977,0.12416939022416039,0.0329194329037205
-3.875,0.0009983629213403213,-1.4022524316632035,0.13419999999999999,0.03908501509760858,0.00023247731792579792,0.16812224048608143,0.04459766639038119
-3.8125,0.0008640163391417099,-1.5031701356113971,0.13419999999999999,0.039030820086306435,0.000279894185838983,0.23395081660087338,0.06202498046037348
-3.75,0.0008829207811000904,-1.8579011850956952,0.13419999999999876,0.03897797972130101,0.0003209157956528763,0.26224619669545235,0.06965911902292478
-3.6875,0.0012121447029745107,-2.1558250358179576,0.13419999999996654,0.0389241103271573,0.00035038165753106603,0.2079801116274445,0.055554030466732254
-3.625,0.001726694615774295,-2.2370945787542817,0.13419999999999904,0.03885499215623579,0.00037227932495318317,0.15497874918156662,0.041476423365146516
-3.5625,0.0022611860022135025,-2.2009298807160174,0.1341999999999997,0.038760308965750466,0.00038749512897271246,0.1232357954323731,0.032952508892423016
-3.5,0.002717322231116251,-2.1133163459717967,0.13419999999999999,0.03864943124965249,0.0003921506688291457,0.10388512221921088,0.027722467286072656
-3.4375,0.0030283510107460077,-1.999749627678484,0.13419999999999996,0.03854831290400044,0.00038420442999287586,0.09143231306743296,0.024342669661425734
-3.375,0.0031419191702231316,-1.8665756076006201,0.13419999999999999,0.038478156278331475,0.0003633931306883083,0.08344417474344619,0.022167475385228223
-3.3125,0.00302665597002456,-1.7100170744085728,0.13419999999999999,0.038447020559298654,0.00033024589487744554,0.07878453751286346,0.020895459659824357
-3.25,0.0026834805332879587,-1.5208419025721278,0.13419999999984789,0.03845426392692398,0.00029009576641253254,0.07807386936521744,0.020697924718840986
-3.1875,0.002155697694788421,-1.2882625938156067,0.13419999999999999,0.03849884534509269,0.00025110373911048654,0.08405074677777577,0.022322916190107712
-3.125,0.001530764163325818,-1.0027333422410993,0.13419999999891458,0.03858752110845756,0.0002184187185266188,0.1026927592150183,0.027416344449714677
-3.0625,0.0010426194603758644,-0.5920751696936988,0.10980000001461604,0.03872336133511029,0.0002145473195549649,0.1470177413245086,0.032409243212433846
-3.0,0.0005580213953368998,-0.16603112812579165,0.10980000000019252,0.03887539846390128,0.00019888260198243436,0.25387320643553096,0.05629862791159421
-2.9375,0.00022826630572643703,0.11200952912862243,0.10980000000001278,0.03901632852645321,0.0001982726542799596,0.6186076806361976,0.13722815501048607
-2.875,0.00015287737067506185,-1.4743504412327324,0.1341999999984556,0.039130119942279024,0.00019738957003255812,0.9324169600481022,0.24722965146375128
-2.8125,0.00027731409439550245,-1.4354750682796498,0.13419999999998675,0.03920557379755476,0.00023576186935339382,0.6138828492614017,0.1628053305429008
-2.75,0.00023559974773383377,-1.6175454323721306,0.1341999999999663,0.03925403549082215,0.00029144223641596606,0.8933834424371174,0.23684356727758657
-2.6875,0.0004433527252196783,3.3540516666750864,0.13419999999999838,0.03928731485996153,0.00035890978763960455,0.5776997765243526,0.1568629952835666
-2.625,0.0014119692332204986,3.2417849009390154,0.1341999999956106,0.0393208917658297,0.000430134980310255,0.21729818704568557,0.059054414846229794
-2.5625,0.0029105292534867596,-2.881425560897056,0.13419999999961127,0.039365984998571156,0.000493061091990207,0.12092481878815567,0.032816659541753376
