Time Delays,Line Strength T1,Phase T1,Line Width T1,Background,Line Strength T1 Error,Phase T1 Error,Line Width T1 Error
-5.75,0.0007917041323003462,1.5876898599958695,0.061000000000000006,0.03868287336162028,2.332182488208275e-05,0.021509847303868488,0.002575654955028152
-5.5,0.0015609128321886932,-2.1789064847858897,0.08293444174465281,0.038813644553838636,1.972587600745226e-05,0.009260800706256914,0.0015225610520354133
-5.25,0.0015688906321091433,0.12398344942622232,0.07446320419276922,0.03838058479355429,2.1617983365418276e-05,0.00990434633615369,0.0015094434478906899
-5.0,0.0014792478109032358,2.677298199570848,0.07039591347622423,0.03826719692009359,2.411613770938974e-05,0.011758653349464158,0.0016776705982633464
-4.75,0.0017125242973061985,-2.300438860105621,0.09944202892537633,0.038560571487729234,1.4583643918860186e-05,0.006263519904312154,0.0012415664052965977
-4.5,0.0015468430566487905,-0.9505771678362464,0.13458128574503964,0.03818570216987978,1.4305627381287134e-05,0.006933046478439293,0.0018408324786796187
-4.25,0.0020546307973926905,0.9813072374159056,0.1014911182147951,0.03784698957897689,2.2551971350866787e-05,0.008113777062098886,0.001627543604596244
-4.0,0.004202700619596653,-2.8304709177594236,0.24399999999999997,0.03862270498654751,1.8230466382235606e-05,0.003262437557205308,0.0017013688558564434
-3.75,0.006697395715360199,-1.6299051700971892,0.24399999999999988,0.037399167516302886,1.876072054290453e-05,0.002256701868766508,0.0010265671481748016
-3.5,0.005382860762582057,-0.6042913187686155,0.24399999999999997,0.03683006165803864,1.90778146316049e-05,0.0027221812999331475,0.0013648150121424896
-3.25,0.00344149681296451,-0.14821554080290886,0.24399999999996216,0.03718681481854665,2.0280558490967044e-05,0.004404201448373951,0.002324446248123287
-3.0,0.0027162997971896417,2.1785528863757713,0.09239348831357182,0.03864563804671113,3.35041664806933e-05,0.009077779563922195,0.0016607230593303037
-2.75,0.018410284749488436,-2.258690120425972,0.24399999999998714,0.044471593930049715,7.949222126226119e-05,0.0033847889119688382,0.001628992838267013
-2.5,0.04061669321248303,-1.637728034777877,0.23208899631193422,0.04891265280430537,0.00015377720414600014,0.0030301846536640352,0.0013154805545850389
